depth,fold,subpanel,source_index,source_id,realization_index,realization_id,full_truth_nll,shuffled_median_truth_nll,delta_nll,full_truth_rank,shuffled_median_truth_rank,full_top3,shuffled_median_top3
3,0,2,12,pmfs_14_33,12,rep_13_seed_2026093205,9.310412322616202e-05,0.0005770247940652951,0.00048392067083913304,1,1.0,1,1
3,0,2,13,pmfs_23_11,0,rep_01_seed_2026093209,0.09979976496599186,0.7891152384168176,0.6893154734508258,1,2.0,1,1
3,0,2,13,pmfs_23_11,4,rep_05_seed_2026093213,5.451090116181945e-06,7.328934081840544e-08,-5.377800775363539e-06,1,1.0,1,1
3,0,2,13,pmfs_23_11,8,rep_09_seed_2026093217,0.0002772984924828137,0.00239161364442797,0.0021143151519451564,1,1.0,1,1
3,0,2,13,pmfs_23_11,12,rep_13_seed_2026093221,3.628957490064977e-07,2.6875803627035566e-07,-9.413771273614202e-08,1,1.0,1,1
3,0,2,14,pmfs_23_16,0,rep_01_seed_2026093225,4.834550491938927e-05,7.535947579651037e-05,2.7013970877121096e-05,1,1.0,1,1
3,0,2,14,pmfs_23_16,4,rep_05_seed_2026093229,8.42201064177317e-06,1.8204521799347617e-05,9.782511157574447e-06,1,1.0,1,1
3,0,2,14,pmfs_23_16,8,rep_09_seed_2026093233,0.0020098750682731037,0.20437107326141302,0.2023611981931399,1,1.0,1,1
3,0,2,14,pmfs_23_16,12,rep_13_seed_2026093237,6.723398264441016e-05,0.00042589109780566403,0.00035865711516125387,1,1.0,1,1
3,0,2,15,pmfs_9_30,0,rep_01_seed_2026093241,5.152828919108288e-07,3.609500254242448e-09,-5.116733916565863e-07,1,1.0,1,1
3,0,2,15,pmfs_9_30,4,rep_05_seed_2026093245,0.00010165773570491865,1.4182552732222575e-06,-0.00010023948043169639,1,1.0,1,1
3,0,2,15,pmfs_9_30,8,rep_09_seed_2026093249,16.213203511245766,7.481165476139601,-8.732038035106164,2,2.0,1,1
3,0,2,15,pmfs_9_30,12,rep_13_seed_2026093253,0.09022111278188305,0.4727602616915476,0.38253914890966456,1,1.0,1,1
3,0,2,16,pmfs_25_15,0,rep_01_seed_2026093257,32.0918855286189,53.528191152013505,21.436305623394603,4,5.0,0,0
3,0,2,16,pmfs_25_15,4,rep_05_seed_2026093261,12.795555712920354,48.89214735388608,36.09659164096573,3,5.0,1,0
3,0,2,16,pmfs_25_15,8,rep_09_seed_2026093265,1.1752271424705918e-06,1.812086428687465e-07,-9.940184996018453e-07,1,1.0,1,1
3,0,2,16,pmfs_25_15,12,rep_13_seed_2026093269,7.266567569885751e-07,1.5583329182611294e-07,-5.708234651624622e-07,1,1.0,1,1
3,0,2,17,pmfs_21_35,0,rep_01_seed_2026093273,4.77574274207557,5.198013133244245,0.4222703911686754,2,2.0,1,1
3,0,2,17,pmfs_21_35,4,rep_05_seed_2026093277,0.18582533679065416,0.12081005560823038,-0.06501528118242378,1,1.0,1,1
3,0,2,17,pmfs_21_35,8,rep_09_seed_2026093281,0.2755971226920886,0.3467154057281108,0.07111828303602225,1,1.0,1,1
3,0,2,17,pmfs_21_35,12,rep_13_seed_2026093285,0.039458592093140454,0.025714593478156328,-0.013743998614984126,1,1.0,1,1
4,0,0,0,pmfs_23_24,0,rep_01_seed_2026093001,-0.0,0.0,0.0,1,1.0,1,1
4,0,0,0,pmfs_23_24,4,rep_05_seed_2026093005,-0.0,2.842170943040401e-14,2.842170943040401e-14,1,1.0,1,1
4,0,0,0,pmfs_23_24,8,rep_09_seed_2026093009,6.576741213848436e-06,20.208739077278288,20.208732500537074,1,3.0,1,1
4,0,0,0,pmfs_23_24,12,rep_13_seed_2026093013,4.029373148932791,58.89769222649112,54.868319077558326,2,9.0,1,0
4,0,0,1,pmfs_19_34,0,rep_01_seed_2026093017,0.000904417546982117,0.0012461374313001983,0.0003417198843180813,1,1.0,1,1
4,0,0,1,pmfs_19_34,4,rep_05_seed_2026093021,7.2453612906690505,20.219923310265212,12.974562019596162,4,4.0,0,0
4,0,0,1,pmfs_19_34,8,rep_09_seed_2026093025,0.0020822564197917615,0.010156020806745825,0.008073764386954063,1,1.0,1,1
4,0,0,1,pmfs_19_34,12,rep_13_seed_2026093029,56.275755302346546,94.04275797388439,37.767002671537846,7,6.0,0,0
4,0,0,2,pmfs_11_6,0,rep_01_seed_2026093033,7.826768921812702,12.572747393819107,4.745978472006405,2,2.0,1,1
4,0,0,2,pmfs_11_6,4,rep_05_seed_2026093037,0.0004973539190800125,0.003176779175348976,0.0026794252562689636,1,1.0,1,1
4,0,0,2,pmfs_11_6,8,rep_09_seed_2026093041,0.01670658374163203,0.3333942930209268,0.3166877092792948,1,1.0,1,1
4,0,0,2,pmfs_11_6,12,rep_13_seed_2026093045,2.528487177350476,0.5128196060602943,-2.0156675712901815,2,1.0,1,1
4,0,0,3,pmfs_12_27,0,rep_01_seed_2026093049,207.926191153635,137.97870401583413,-69.94748713780086,11,10.0,0,0
4,0,0,3,pmfs_12_27,4,rep_05_seed_2026093053,5.6094054463611585,3.091283704874588,-2.5181217414865706,2,2.0,1,1
4,0,0,3,pmfs_12_27,8,rep_09_seed_2026093057,53.35800770521528,28.433280837493253,-24.924726867722026,9,7.0,0,0
4,0,0,3,pmfs_12_27,12,rep_13_seed_2026093061,1.8213586194804066e-09,2.2001289678996727e-11,-1.7993573298014098e-09,1,1.0,1,1
4,0,0,4,pmfs_14_1,0,rep_01_seed_2026093065,-0.0,0.0,0.0,1,1.0,1,1
4,0,0,4,pmfs_14_1,4,rep_05_seed_2026093069,2.220446049250313e-16,3.552713678800501e-15,3.3306690738754696e-15,1,1.0,1,1
4,0,0,4,pmfs_14_1,8,rep_09_seed_2026093073,1.7763568394002505e-15,1.7763568394002505e-15,0.0,1,1.0,1,1
4,0,0,4,pmfs_14_1,12,rep_13_seed_2026093077,2.220446049250313e-16,1.8207657603852567e-14,1.7985612998927536e-14,1,1.0,1,1
4,0,0,5,pmfs_25_32,0,rep_01_seed_2026093081,1.3717270733554137,3.2681452007682323,1.8964181274128187,2,3.0,1,1
4,0,0,5,pmfs_25_32,4,rep_05_seed_2026093085,1.4198318084246528,5.205715800323705,3.785883991899052,2,2.0,1,1
4,0,0,5,pmfs_25_32,8,rep_09_seed_2026093089,1.2783275143447659,4.727290385627468,3.448962871282702,2,3.0,1,1
4,0,0,5,pmfs_25_32,12,rep_13_seed_2026093093,2.9695327256396293,5.872393915630271,2.9028611899906416,2,2.0,1,1
4,0,0,6,pmfs_20_26,0,rep_01_seed_2026093097,5.986677820146724e-11,5.927347501710756e-11,-5.933031843596837e-13,1,1.0,1,1
4,0,0,6,pmfs_20_26,4,rep_05_seed_2026093101,1.528201210021507e-08,1.0523543352292108e-06,1.0370723231289958e-06,1,1.0,1,1
4,0,0,6,pmfs_20_26,8,rep_09_seed_2026093105,1.0264535887927195e-09,2.1641231029434493e-09,1.1376695141507298e-09,1,1.0,1,1
4,0,0,6,pmfs_20_26,12,rep_13_seed_2026093109,2.7568447080739134e-08,6.926890705472033e-06,6.899322258391294e-06,1,1.0,1,1
4,0,0,7,pmfs_5_27,0,rep_01_seed_2026093113,5.98848477098759,12.029263413052607,6.040778642065018,2,2.0,1,1
4,0,0,7,pmfs_5_27,4,rep_05_seed_2026093117,1.3573352234175218e-05,2.9935371674838507e-06,-1.0579815066691367e-05,1,1.0,1,1
4,0,0,7,pmfs_5_27,8,rep_09_seed_2026093121,6.975682254051208e-10,3.609183174546615e-09,2.9116149491414944e-09,1,1.0,1,1
4,0,0,7,pmfs_5_27,12,rep_13_seed_2026093125,11.935910759760782,18.454400371890635,6.518489612129853,4,3.0,0,1
4,0,0,8,pmfs_6_24,0,rep_01_seed_2026093129,-0.0,0.0,0.0,1,1.0,1,1
4,0,0,8,pmfs_6_24,4,rep_05_seed_2026093133,-0.0,0.0,0.0,1,1.0,1,1
4,0,0,8,pmfs_6_24,8,rep_09_seed_2026093137,-0.0,0.0,0.0,1,1.0,1,1
4,0,0,8,pmfs_6_24,12,rep_13_seed_2026093141,-0.0,0.0,0.0,1,1.0,1,1
4,0,0,9,pmfs_11_1,0,rep_01_seed_2026093145,23.021069214236327,30.924058235447827,7.9029890212115,2,3.0,1,1
4,0,0,9,pmfs_11_1,4,rep_05_seed_2026093149,115.56290186967706,161.6602205315599,46.09731866188284,6,8.0,0,0
4,0,0,9,pmfs_11_1,8,rep_09_seed_2026093153,9.368088660366425e-07,5.973238291989702e-06,5.0364294259530595e-06,1,1.0,1,1
4,0,0,9,pmfs_11_1,12,rep_13_seed_2026093157,0.0001411221953246944,7.250022113769461e-07,-0.00014039719311331744,1,1.0,1,1
4,0,0,10,pmfs_4_4,0,rep_01_seed_2026093161,6.134257546364097e-10,9.651048836589737e-05,9.650987494014274e-05,1,1.0,1,1
4,0,0,10,pmfs_4_4,4,rep_05_seed_2026093165,1.6827073068270693e-10,3.0316315919876047e-06,3.031463321256922e-06,1,1.0,1,1
4,0,0,10,pmfs_4_4,8,rep_09_seed_2026093169,8.692744302152278e-10,3.748835908368164e-09,2.8795614781529366e-09,1,1.0,1,1
4,0,0,10,pmfs_4_4,12,rep_13_seed_2026093173,1.792677650769292e-08,3.6485676827346936e-05,3.646775005083924e-05,1,1.0,1,1
4,0,0,11,pmfs_26_35,0,rep_01_seed_2026093177,0.05276692568160257,0.5115732348920803,0.4588063092104777,1,1.0,1,1
4,0,0,11,pmfs_26_35,4,rep_05_seed_2026093181,2.620528696084623,2.362785174651744,-0.25774352143287915,3,3.0,1,1
4,0,0,11,pmfs_26_35,8,rep_09_seed_2026093185,0.9587442323507505,3.012151832810915,2.0534076004601647,2,2.0,1,1
4,0,0,11,pmfs_26_35,12,rep_13_seed_2026093189,0.16387910579282217,0.8501502424292853,0.6862711366364631,1,2.0,1,1
4,0,0,12,pmfs_14_33,0,rep_01_seed_2026093193,10.385225240224003,53.32884495876094,42.94361971853694,6,7.0,0,0
4,0,0,12,pmfs_14_33,4,rep_05_seed_2026093197,10.064646536895452,65.19429427071908,55.12964773382363,6,7.0,0,0
4,0,0,12,pmfs_14_33,8,rep_09_seed_2026093201,7.989890402626543e-07,6.582395073451153e-09,-7.924066451892031e-07,1,1.0,1,1
4,0,0,12,pmfs_14_33,12,rep_13_seed_2026093205,8.949369771471538e-06,1.318050718013275e-07,-8.81756469967021e-06,1,1.0,1,1
4,0,0,13,pmfs_23_11,0,rep_01_seed_2026093209,1.97652818823002e-05,2.998409111718235,2.998389346436353,1,2.0,1,1
4,0,0,13,pmfs_23_11,4,rep_05_seed_2026093213,1.0465739611831282e-05,4.126654173930433e-08,-1.0424473070091977e-05,1,1.0,1,1
4,0,0,13,pmfs_23_11,8,rep_09_seed_2026093217,7.742692406154106e-05,0.8309517567452351,0.8308743298211736,1,2.0,1,1
4,0,0,13,pmfs_23_11,12,rep_13_seed_2026093221,5.56077308644376e-08,6.175948641384821e-12,-5.5601554915796214e-08,1,1.0,1,1
4,0,0,14,pmfs_23_16,0,rep_01_seed_2026093225,1.8143264668424308e-12,1.764845602991727e-09,1.7630312765248846e-09,1,1.0,1,1
4,0,0,14,pmfs_23_16,4,rep_05_seed_2026093229,5.284661597215745e-14,3.442690577060148e-12,3.3898439610879905e-12,1,1.0,1,1
4,0,0,14,pmfs_23_16,8,rep_09_seed_2026093233,0.5151109467491661,20.334110213596553,19.818999266847385,1,3.0,1,1
4,0,0,14,pmfs_23_16,12,rep_13_seed_2026093237,4.733683889313056e-08,0.0023893180906648936,0.0023892707538260005,1,1.0,1,1
4,0,0,15,pmfs_9_30,0,rep_01_seed_2026093241,7.259130185843787e-09,1.352919245078965e-06,1.3456601148931213e-06,1,1.0,1,1
4,0,0,15,pmfs_9_30,4,rep_05_seed_2026093245,3.645439505817194e-11,1.8469615010729967e-06,1.8469250466779386e-06,1,1.0,1,1
4,0,0,15,pmfs_9_30,8,rep_09_seed_2026093249,1.812320959970748e-09,1.7073627988750673e-05,1.7071815667790702e-05,1,1.0,1,1
4,0,0,15,pmfs_9_30,12,rep_13_seed_2026093253,1.816852446268058e-09,1.9712693681839255e-06,1.9694525157376574e-06,1,1.0,1,1
4,0,0,16,pmfs_25_15,0,rep_01_seed_2026093257,0.0002445019635928247,1.7317836066510495e-05,-0.00022718412752631423,1,1.0,1,1
4,0,0,16,pmfs_25_15,4,rep_05_seed_2026093261,7.937295265492139e-11,3.109621005137342e-09,3.0302480524824205e-09,1,1.0,1,1
4,0,0,16,pmfs_25_15,8,rep_09_seed_2026093265,1.3874921389600559e-06,8.904926203001651e-05,8.766176989105645e-05,1,1.0,1,1
4,0,0,16,pmfs_25_15,12,rep_13_seed_2026093269,5.063294271856478e-06,0.00014067461171674012,0.00013561131744488364,1,1.0,1,1
4,0,0,17,pmfs_21_35,0,rep_01_seed_2026093273,0.04268137331024646,0.2790614241409286,0.23638005083068214,1,1.0,1,1
4,0,0,17,pmfs_21_35,4,rep_05_seed_2026093277,0.04642980141289321,0.0608694207416991,0.014439619328805886,1,1.0,1,1
4,0,0,17,pmfs_21_35,8,rep_09_seed_2026093281,0.4432946437680544,1.0582203565351576,0.6149257127671032,1,2.0,1,1
4,0,0,17,pmfs_21_35,12,rep_13_seed_2026093285,0.09276677418569568,0.16221245295606335,0.06944567877036767,1,1.0,1,1
4,0,1,0,pmfs_23_24,0,rep_01_seed_2026093001,1.0103917702508625e-10,3.7623237858497305e-12,-9.727685323923652e-11,1,1.0,1,1
4,0,1,0,pmfs_23_24,4,rep_05_seed_2026093005,2.1429792560923033e-05,4.240540363298351e-09,-2.1425552020559735e-05,1,1.0,1,1
4,0,1,0,pmfs_23_24,8,rep_09_seed_2026093009,95.32762132491726,137.12208313488082,41.794461809963565,13,13.0,0,0
4,0,1,0,pmfs_23_24,12,rep_13_seed_2026093013,181.98385710868618,242.03107348978816,60.047216381101975,15,15.0,0,0
4,0,1,1,pmfs_19_34,0,rep_01_seed_2026093017,8.20014964642013e-06,6.731006602977985e-06,-1.4691430434421449e-06,1,1.0,1,1
4,0,1,1,pmfs_19_34,4,rep_05_seed_2026093021,2.3864683056373792e-06,3.047747300755077e-06,6.612789951176978e-07,1,1.0,1,1
4,0,1,1,pmfs_19_34,8,rep_09_seed_2026093025,8.455550585928506e-06,1.816637040352731e-05,9.710819817598804e-06,1,1.0,1,1
4,0,1,1,pmfs_19_34,12,rep_13_seed_2026093029,0.3235159524424107,1.4572032463213338,1.133687293878923,1,2.0,1,1
4,0,1,2,pmfs_11_6,0,rep_01_seed_2026093033,6.0757723272075737e-05,3.3415679592252445e-06,-5.741615531285049e-05,1,1.0,1,1
4,0,1,2,pmfs_11_6,4,rep_05_seed_2026093037,0.00010692078212759526,8.746177507745756e-05,-1.94590070501377e-05,1,1.0,1,1
4,0,1,2,pmfs_11_6,8,rep_09_seed_2026093041,2.0685020977850854e-05,2.3175122265683967e-08,-2.066184585558517e-05,1,1.0,1,1
4,0,1,2,pmfs_11_6,12,rep_13_seed_2026093045,5.353981641825216,3.6479574811929787,-1.7060241606322375,2,2.0,1,1
4,0,1,3,pmfs_12_27,0,rep_01_seed_2026093049,20.55848193071924,82.45510088049427,61.89661894977503,6,9.0,0,0
4,0,1,3,pmfs_12_27,4,rep_05_seed_2026093053,2.1391781707891706,13.536631126187821,11.39745295539865,2,4.5,1,0
4,0,1,3,pmfs_12_27,8,rep_09_seed_2026093057,42.105707564406025,75.12130076269673,33.01559319829071,9,10.0,0,0
4,0,1,3,pmfs_12_27,12,rep_13_seed_2026093061,0.0003257187594920552,6.599025717718421e-05,-0.000259728502314871,1,1.0,1,1
4,0,1,4,pmfs_14_1,0,rep_01_seed_2026093065,0.19679569678786812,0.00012106266843403546,-0.1966746341194341,1,1.0,1,1
4,0,1,4,pmfs_14_1,4,rep_05_seed_2026093069,0.05116802513525842,2.616877792460607,2.5657097673253486,1,2.0,1,1
4,0,1,4,pmfs_14_1,8,rep_09_seed_2026093073,15.89561207262158,15.802465096261283,-0.09314697636029656,4,3.0,0,1
4,0,1,4,pmfs_14_1,12,rep_13_seed_2026093077,0.09193136353507347,3.306424714236705,3.214493350701632,1,2.0,1,1
4,0,1,5,pmfs_25_32,0,rep_01_seed_2026093081,2.020955215815162,1.6486005556687553,-0.3723546601464067,2,2.0,1,1
4,0,1,5,pmfs_25_32,4,rep_05_seed_2026093085,1.1461105482725085,1.2365530872542267,0.09044253898171828,2,2.0,1,1
4,0,1,5,pmfs_25_32,8,rep_09_seed_2026093089,3.274175802274181,2.894654681400749,-0.3795211208734317,2,2.0,1,1
4,0,1,5,pmfs_25_32,12,rep_13_seed_2026093093,0.00018069854492619442,0.014029792117498552,0.013849093572572357,1,1.0,1,1
4,0,1,6,pmfs_20_26,0,rep_01_seed_2026093097,7.419913572448422e-09,3.320733021894284e-08,2.578741664649442e-08,1,1.0,1,1
4,0,1,6,pmfs_20_26,4,rep_05_seed_2026093101,5.739238417845627e-09,6.283745079826986e-09,5.445066619813588e-10,1,1.0,1,1
4,0,1,6,pmfs_20_26,8,rep_09_seed_2026093105,4.189978142221662e-09,1.7652809169987904e-07,1.7233811355765738e-07,1,1.0,1,1
4,0,1,6,pmfs_20_26,12,rep_13_seed_2026093109,2.275951160868317e-08,1.2460535812941487e-05,1.2437776301332804e-05,1,1.0,1,1
4,0,1,7,pmfs_5_27,0,rep_01_seed_2026093113,3.7979529049043723,5.166848786702616,1.3688958817982435,2,2.0,1,1
4,0,1,7,pmfs_5_27,4,rep_05_seed_2026093117,0.0008780850978205024,4.9182304211470296e-06,-0.0008731668673993553,1,1.0,1,1
4,0,1,7,pmfs_5_27,8,rep_09_seed_2026093121,0.00012368527107220473,1.7612705205394263e-06,-0.0001219240005516653,1,1.0,1,1
4,0,1,7,pmfs_5_27,12,rep_13_seed_2026093125,13.370099902535967,14.349540437647128,0.979440535111161,5,2.0,0,1
4,0,1,8,pmfs_6_24,0,rep_01_seed_2026093129,7.21976576301131e-08,0.0,-7.21976576301131e-08,1,1.0,1,1
4,0,1,8,pmfs_6_24,4,rep_05_seed_2026093133,0.010027621693485145,5.4427573559223674e-12,-0.010027621688042387,1,1.0,1,1
4,0,1,8,pmfs_6_24,8,rep_09_seed_2026093137,2.6437579236926467e-07,1.398041380440418e-07,-1.2457165432522288e-07,1,1.0,1,1
4,0,1,8,pmfs_6_24,12,rep_13_seed_2026093141,0.022474635026828338,0.0014271480943044423,-0.021047486932523896,1,1.0,1,1
4,0,1,9,pmfs_11_1,0,rep_01_seed_2026093145,0.0012009170137327052,0.3935785736787065,0.3923776566649738,1,1.0,1,1
4,0,1,9,pmfs_11_1,4,rep_05_seed_2026093149,1.6688539883347175e-08,2.8522312733869626e-08,1.183377285052245e-08,1,1.0,1,1
4,0,1,9,pmfs_11_1,8,rep_09_seed_2026093153,1.3480213614723242,10.172324768828888,8.824303407356563,2,2.0,1,1
4,0,1,9,pmfs_11_1,12,rep_13_seed_2026093157,7.373017995967911,11.163119962130871,3.7901019661629602,2,2.0,1,1
4,0,1,10,pmfs_4_4,0,rep_01_seed_2026093161,6.70854749529326e-08,1.3631313855455574e-09,-6.572234356738704e-08,1,1.0,1,1
4,0,1,10,pmfs_4_4,4,rep_05_seed_2026093165,1.9733183975745305e-08,2.043740732204924e-09,-1.768944324354038e-08,1,1.0,1,1
4,0,1,10,pmfs_4_4,8,rep_09_seed_2026093169,2.691004219457227e-08,2.9421480229885333e-07,2.6730476010428106e-07,1,1.0,1,1
4,0,1,10,pmfs_4_4,12,rep_13_seed_2026093173,1.387176087774833e-06,0.0003493441353179527,0.0003479569592301779,1,1.0,1,1
4,0,1,11,pmfs_26_35,0,rep_01_seed_2026093177,8.157534230335273e-06,0.003990930438368068,0.0039827729041377324,1,1.0,1,1
4,0,1,11,pmfs_26_35,4,rep_05_seed_2026093181,6.926768062783305,7.183571383616378,0.25680332083307356,2,2.0,1,1
4,0,1,11,pmfs_26_35,8,rep_09_seed_2026093185,1.6300603533636604e-08,5.9179001800302444e-05,5.916270119676881e-05,1,1.0,1,1
4,0,1,11,pmfs_26_35,12,rep_13_seed_2026093189,2.479897176499435e-09,5.4905294160079166e-06,5.488049518831417e-06,1,1.0,1,1
4,0,1,12,pmfs_14_33,0,rep_01_seed_2026093193,0.026910226057179187,0.06858270897926033,0.041672482922081144,1,1.0,1,1
4,0,1,12,pmfs_14_33,4,rep_05_seed_2026093197,7.4295585115284695,7.441342562829135,0.01178405130066551,3,3.0,1,1
4,0,1,12,pmfs_14_33,8,rep_09_seed_2026093201,6.386260400503829e-07,3.7705962330214504e-07,-2.615664167482379e-07,1,1.0,1,1
4,0,1,12,pmfs_14_33,12,rep_13_seed_2026093205,8.679532372823928e-07,0.00028034715756919404,0.00027947920433191165,1,1.0,1,1
4,0,1,13,pmfs_23_11,0,rep_01_seed_2026093209,0.30299624879065945,15.806433672249593,15.503437423458934,1,3.0,1,1
4,0,1,13,pmfs_23_11,4,rep_05_seed_2026093213,3.418696437051949e-10,7.771663166344922e-07,7.76824446990787e-07,1,1.0,1,1
4,0,1,13,pmfs_23_11,8,rep_09_seed_2026093217,3.674025599309516e-07,1.3291899323628602,1.3291895649603003,1,2.0,1,1
4,0,1,13,pmfs_23_11,12,rep_13_seed_2026093221,3.108402424345513e-11,1.3183094615953905e-09,1.2872254373519354e-09,1,1.0,1,1
4,0,1,14,pmfs_23_16,0,rep_01_seed_2026093225,6.572520305780927e-14,2.1938006966593093e-13,1.5365486660812167e-13,1,1.0,1,1
4,0,1,14,pmfs_23_16,4,rep_05_seed_2026093229,-0.0,0.0,0.0,1,1.0,1,1
4,0,1,14,pmfs_23_16,8,rep_09_seed_2026093233,0.0018684433296716207,0.33610648715370317,0.33423804382403155,1,1.0,1,1
4,0,1,14,pmfs_23_16,12,rep_13_seed_2026093237,5.434461769482368e-10,1.3428546834504118e-06,1.3423112372734636e-06,1,1.0,1,1
4,0,1,15,pmfs_9_30,0,rep_01_seed_2026093241,8.934023298934335e-09,1.8621915209848794e-07,1.772851287995536e-07,1,1.0,1,1
4,0,1,15,pmfs_9_30,4,rep_05_seed_2026093245,8.716597221791744e-09,5.737484958245886e-07,5.650318986027969e-07,1,1.0,1,1
4,0,1,15,pmfs_9_30,8,rep_09_seed_2026093249,4.712802592621301e-09,1.6894852805648952e-07,1.6423572546386822e-07,1,1.0,1,1
4,0,1,15,pmfs_9_30,12,rep_13_seed_2026093253,1.8696333370371576e-09,1.7213352521139313e-08,1.5343719184102156e-08,1,1.0,1,1
4,0,1,16,pmfs_25_15,0,rep_01_seed_2026093257,0.00015459312748422604,0.03504867787865784,0.034894084751173615,1,1.0,1,1
4,0,1,16,pmfs_25_15,4,rep_05_seed_2026093261,0.0022487131071660116,0.16939813595521613,0.16714942284805012,1,1.0,1,1
4,0,1,16,pmfs_25_15,8,rep_09_seed_2026093265,0.0002823925152992679,4.772595355695408e-05,-0.00023466656174231382,1,1.0,1,1
4,0,1,16,pmfs_25_15,12,rep_13_seed_2026093269,0.00010188021422941063,2.877161418757268e-05,-7.310860004183795e-05,1,1.0,1,1
4,0,1,17,pmfs_21_35,0,rep_01_seed_2026093273,0.048131407158136685,0.054035561752773464,0.005904154594636779,1,1.0,1,1
4,0,1,17,pmfs_21_35,4,rep_05_seed_2026093277,0.0013351566195156997,0.0007368478715116256,-0.0005983087480040741,1,1.0,1,1
4,0,1,17,pmfs_21_35,8,rep_09_seed_2026093281,0.11076879410755947,7.707561252174123,7.596792458066563,1,3.0,1,1
4,0,1,17,pmfs_21_35,12,rep_13_seed_2026093285,0.001121430954712066,0.0010996400847552157,-2.1790869956850312e-05,1,1.0,1,1
4,0,2,0,pmfs_23_24,0,rep_01_seed_2026093001,-0.0,0.0,0.0,1,1.0,1,1
4,0,2,0,pmfs_23_24,4,rep_05_seed_2026093005,-0.0,0.0,0.0,1,1.0,1,1
4,0,2,0,pmfs_23_24,8,rep_09_seed_2026093009,43.63371646019153,138.39242187095215,94.75870541076063,11,12.0,0,0
4,0,2,0,pmfs_23_24,12,rep_13_seed_2026093013,95.90145474335509,244.20171007684877,148.30025533349368,13,16.0,0,0
4,0,2,1,pmfs_19_34,0,rep_01_seed_2026093017,0.9989991948564922,1.4483656182899203,0.44936642343342803,2,2.0,1,1
4,0,2,1,pmfs_19_34,4,rep_05_seed_2026093021,0.10405938710060414,0.8051601593182758,0.7011007722176716,1,2.0,1,1
4,0,2,1,pmfs_19_34,8,rep_09_seed_2026093025,0.8007955070235875,1.0016499068540543,0.20085439983046682,2,2.0,1,1
4,0,2,1,pmfs_19_34,12,rep_13_seed_2026093029,0.003351330461564883,0.005219188729452318,0.0018678582678874345,1,1.0,1,1
4,0,2,2,pmfs_11_6,0,rep_01_seed_2026093033,9.813172930250857e-06,1.0210158518653145e-07,-9.711071345064326e-06,1,1.0,1,1
4,0,2,2,pmfs_11_6,4,rep_05_seed_2026093037,4.548551862804118e-05,2.516979123567964e-05,-2.0315727392361538e-05,1,1.0,1,1
4,0,2,2,pmfs_11_6,8,rep_09_seed_2026093041,1.1893372953153403e-06,6.270270525021715e-09,-1.1830670247903186e-06,1,1.0,1,1
4,0,2,2,pmfs_11_6,12,rep_13_seed_2026093045,0.6089136380444565,0.10082424961678735,-0.5080893884276692,1,1.0,1,1
4,0,2,3,pmfs_12_27,0,rep_01_seed_2026093049,147.98754464559855,183.89808383221754,35.91053918661899,13,11.0,0,0
4,0,2,3,pmfs_12_27,4,rep_05_seed_2026093053,5.064251942243914e-06,2.468094406626875e-08,-5.039570998177645e-06,1,1.0,1,1
4,0,2,3,pmfs_12_27,8,rep_09_seed_2026093057,266.65479743703787,271.6891718136372,5.034374376599317,14,13.0,0,0
4,0,2,3,pmfs_12_27,12,rep_13_seed_2026093061,0.008366082637103034,0.0018051643017162888,-0.006560918335386745,1,1.0,1,1
4,0,2,4,pmfs_14_1,0,rep_01_seed_2026093065,0.09539130900002757,2.2665645684760705e-06,-0.09538904243545909,1,1.0,1,1
4,0,2,4,pmfs_14_1,4,rep_05_seed_2026093069,4.4138466230959885,5.629169631723531,1.2153230086275428,2,2.0,1,1
4,0,2,4,pmfs_14_1,8,rep_09_seed_2026093073,0.0027760376407259812,2.4948473345578224,2.4920712969170964,1,2.0,1,1
4,0,2,4,pmfs_14_1,12,rep_13_seed_2026093077,4.204927108655946,5.3322081725668635,1.1272810639109174,2,2.0,1,1
4,0,2,5,pmfs_25_32,0,rep_01_seed_2026093081,4.511306975207852e-06,1.679913600128799e-07,-4.343315615194972e-06,1,1.0,1,1
4,0,2,5,pmfs_25_32,4,rep_05_seed_2026093085,1.6939758706868702e-08,6.010686548485467e-08,4.3167106777985964e-08,1,1.0,1,1
4,0,2,5,pmfs_25_32,8,rep_09_seed_2026093089,1.4331206414475162e-05,2.0762005403796024e-07,-1.4123586360437201e-05,1,1.0,1,1
4,0,2,5,pmfs_25_32,12,rep_13_seed_2026093093,3.443105060618734e-06,2.611513743033811e-07,-3.181953686315353e-06,1,1.0,1,1
4,0,2,6,pmfs_20_26,0,rep_01_seed_2026093097,0.15879340532764985,0.0018572480449918771,-0.15693615728265797,1,1.0,1,1
4,0,2,6,pmfs_20_26,4,rep_05_seed_2026093101,6.750155989720952e-13,9.43245481721533e-13,2.682298827494378e-13,1,1.0,1,1
4,0,2,6,pmfs_20_26,8,rep_09_seed_2026093105,1.8145023261695314e-09,2.831236466338538e-05,2.831055016105921e-05,1,1.0,1,1
4,0,2,6,pmfs_20_26,12,rep_13_seed_2026093109,0.004153546292220867,17.8380367306091,17.833883184316882,1,3.0,1,1
4,0,2,7,pmfs_5_27,0,rep_01_seed_2026093113,11.383157557666578,14.075784056707512,2.6926264990409337,3,2.0,1,1
4,0,2,7,pmfs_5_27,4,rep_05_seed_2026093117,0.0006500992586424559,0.0005102479279308625,-0.0001398513307115934,1,1.0,1,1
