model,source_index,source_id,realization_index,fold,truth_nll,truth_rank,top1,top3,top5,brier,posterior_mass_0p5m,posterior_mass_1p0m,posterior_expected_distance_m,map_distance_error_m,map_source_id,nearest_neighbor_confusion,truth_vs_nearest_logodds
FULL,60,pmfs_9_16,14,2,1.9783949615471608,1,1,1,1,0.8041299243951134,0.31057790739610525,0.6793965725461576,0.754034039737363,0.0,pmfs_9_16,0,10.592610676245112
FULL,60,pmfs_9_16,15,3,0.9264190306557696,1,1,1,1,0.4350112825320629,0.8749815816046695,0.9656365384145555,0.2776713297686495,0.0,pmfs_9_16,0,12.83984203040643
FULL,61,pmfs_9_17,0,0,0.001331195171606403,1,1,1,1,3.0418505196916357e-06,0.9988775401734697,0.9988775448975963,0.0021205199900206223,0.0,pmfs_9_17,0,20.157190219868312
FULL,61,pmfs_9_17,1,1,0.0003478042233133749,1,1,1,1,1.990863256473574e-07,0.9997158166257498,0.9997158166261748,0.0005414751004912778,0.0,pmfs_9_17,0,18.155639553310632
FULL,61,pmfs_9_17,2,2,0.03346071648237281,1,1,1,1,0.002067249995326592,0.9676545175193737,0.9676545176403284,0.05935528024172891,0.0,pmfs_9_17,0,13.609745120567712
FULL,61,pmfs_9_17,3,3,0.4105250522398183,1,1,1,1,0.19336706783709234,0.6981067895417372,0.6981405395074514,0.5600038576742055,0.0,pmfs_9_17,0,4.232057530826815
FULL,61,pmfs_9_17,4,0,0.002806894973715224,1,1,1,1,1.4809103168089699e-05,0.9973501496061146,0.9973501525377042,0.004893717663310619,0.0,pmfs_9_17,0,20.764548773724698
FULL,61,pmfs_9_17,5,1,9.280766882424629e-05,1,1,1,1,1.68580738257873e-08,0.9999999819409457,0.9999999819410152,2.8119160375786862e-05,0.0,pmfs_9_17,0,20.727162414281104
FULL,61,pmfs_9_17,6,2,0.09066036504426833,1,1,1,1,0.012336922939599537,0.9137926747015847,0.9137926760791861,0.1577059596693205,0.0,pmfs_9_17,0,10.65305298062288
FULL,61,pmfs_9_17,7,3,0.24028138202469806,1,1,1,1,0.06906273807170316,0.7877134944301036,0.7877136543500171,0.38614763051513,0.0,pmfs_9_17,0,9.764412285630243
FULL,61,pmfs_9_17,8,0,0.00017905960554687184,1,1,1,1,6.267356267297686e-08,0.9999999999832373,0.9999999999937463,7.54869308160711e-05,0.0,pmfs_9_17,0,49.20016416633704
FULL,61,pmfs_9_17,9,1,8.190520066486684e-05,1,1,1,1,1.1921729825559169e-08,0.9999999887276971,0.9999999887277146,2.5883000957072355e-05,0.0,pmfs_9_17,0,24.01442481769407
FULL,61,pmfs_9_17,10,2,0.11440272177146582,1,1,1,1,0.021768861905253067,0.8939938712914957,0.8939938782136994,0.1944070508723072,0.0,pmfs_9_17,0,10.423957998241056
FULL,61,pmfs_9_17,11,3,0.03328933673895573,1,1,1,1,0.002075053815154604,0.9675701761932893,0.9675701955777912,0.05928860410328365,0.0,pmfs_9_17,0,11.6872524470742
FULL,61,pmfs_9_17,12,0,0.00015556459381427246,1,1,1,1,3.7644424577543134e-08,0.9999999324144216,0.9999999330558383,5.975920000413464e-05,0.0,pmfs_9_17,0,29.397305679676208
FULL,61,pmfs_9_17,13,1,7.785381951030956e-05,1,1,1,1,1.1665207022559798e-08,0.9999999527590347,0.9999999527590462,2.380287538653123e-05,0.0,pmfs_9_17,0,23.711795674027904
FULL,61,pmfs_9_17,14,2,0.07967677317015731,1,1,1,1,0.011260207828281743,0.9255363369702287,0.9255363372688037,0.13679752205860493,0.0,pmfs_9_17,0,13.34184979066152
FULL,61,pmfs_9_17,15,3,0.07245830466821168,1,1,1,1,0.008645866254901269,0.9307729272406994,0.930772960316905,0.12638936001397091,0.0,pmfs_9_17,0,11.266741554810956
FULL,62,pmfs_9_18,0,0,1.481941256147489,2,0,1,1,1.1404621431794553,0.2464478466931383,0.9995867115881043,0.682068518054721,0.8999999999999999,pmfs_6_18,0,6.5376171647948675
FULL,62,pmfs_9_18,1,1,7.341243714288472,16,0,0,0,1.1633463195570972,0.0020102997533724314,0.8103268427105403,0.9044496617223958,0.8999999999999999,pmfs_6_18,0,5.772147619642444
FULL,62,pmfs_9_18,2,2,10.985108332210508,25,0,0,0,1.760153182725137,2.6802738897312956e-05,0.01873734340133254,1.1213103209346629,1.0816653826391966,pmfs_7_15,0,4.739359575656042
FULL,62,pmfs_9_18,3,3,1.0308517495592273,2,0,1,1,0.5702574163938209,0.5279614507966716,0.9990641116138403,0.3720403716071334,0.6708203932499367,pmfs_7_17,0,1.5688586998423464
FULL,62,pmfs_9_18,4,0,45.67652285755316,62,0,0,0,1.2568166944876542,0.0360607909686836,0.07013065013280506,2.1799320075855655,2.2847319317591723,pmfs_2_15,0,-42.35397372832136
FULL,62,pmfs_9_18,5,1,2.4778323716137933,3,0,1,1,1.243006656791181,0.18682084336401095,0.9980862237870508,0.7244302688857939,0.8999999999999999,pmfs_6_18,0,6.3721617410033495
FULL,62,pmfs_9_18,6,2,0.27789914896325296,1,1,1,1,0.094819929806913,0.9916208378488378,0.9994383123373834,0.09928413740660365,0.0,pmfs_9_18,0,7.2524959883410896
FULL,62,pmfs_9_18,7,3,0.7713314202918675,1,1,1,1,0.430355821327678,0.9806723704397284,0.9996114929440703,0.20863349526452243,0.0,pmfs_9_18,0,0.8520339051269463
FULL,62,pmfs_9_18,8,0,0.019864119674056546,1,1,1,1,0.0005921032397558923,0.9994160170228087,0.9999539010233346,0.007851587869166338,0.0,pmfs_9_18,0,7.1531433378573706
FULL,62,pmfs_9_18,9,1,0.497054547312191,1,1,1,1,0.2591649214626579,0.9936717669732938,0.9996155891370913,0.1599397368428765,0.0,pmfs_9_18,0,6.936441442469
FULL,62,pmfs_9_18,10,2,0.38229980298261523,1,1,1,1,0.15988995374017823,0.9830824870805002,0.9993915926460526,0.13120483812745223,0.0,pmfs_9_18,0,7.2580097934925485
FULL,62,pmfs_9_18,11,3,1.2672961566242948,2,0,1,1,0.9381114467877136,0.9928423172314733,0.9998724581365972,0.22328465864159824,0.30000000000000027,pmfs_10_18,0,2.4960499651424843
FULL,62,pmfs_9_18,12,0,5.646593116056787,8,0,0,0,1.2936349728107328,0.0036571119061079376,0.8244427759406963,0.9197692504852905,0.9486832980505137,pmfs_8_15,0,6.88290617734239
FULL,62,pmfs_9_18,13,1,0.7360366424271629,1,1,1,1,0.4084790623658976,0.9639232606900245,0.9997854600706662,0.21195497708746355,0.0,pmfs_9_18,0,6.4227525209523115
FULL,62,pmfs_9_18,14,2,0.21384440951324235,1,1,1,1,0.05747108656900879,0.9928452984249299,0.9993057612744806,0.07789955560123807,0.0,pmfs_9_18,0,7.15714811020154
FULL,62,pmfs_9_18,15,3,9.703034587819564,8,0,0,0,1.9666127751903708,0.00018909991876628834,0.9996952853017353,0.8963354265947209,0.8999999999999999,pmfs_6_18,0,1.2534688609198792
FULL,63,pmfs_10_12,0,0,0.3404416930165599,1,1,1,1,0.10807697547524386,0.7536569357296447,0.9555245507821585,0.20838714008125034,0.0,pmfs_10_12,0,11.682209986692865
FULL,63,pmfs_10_12,1,1,1.138635292454044,1,1,1,1,0.5986834930987868,0.5944257584683614,0.9729855624604697,0.3768601232586062,0.0,pmfs_10_12,0,29.751474848349222
FULL,63,pmfs_10_12,2,2,35.48791963048986,73,0,0,0,1.183839365537251,0.1131513735433439,0.12055382768232109,1.795753216197796,1.8248287590894658,pmfs_4_13,0,62.77212559973713
FULL,63,pmfs_10_12,3,3,0.5277319334959412,1,1,1,1,0.2910001505455668,0.635751028014141,0.9921289336789352,0.3613739700258176,0.0,pmfs_10_12,0,13.414609998750365
FULL,63,pmfs_10_12,4,0,1.2617074226127425,2,0,1,1,0.7821367189310738,0.4982927406104244,0.9890801078418407,0.3788238471227421,0.600000000000001,pmfs_10_14,0,42.92759421908695
FULL,63,pmfs_10_12,5,1,2.8731330114453346,3,0,1,1,1.3823672136289882,0.7512827649695482,0.8590715011110998,0.5475400792825156,0.42426406871192923,pmfs_9_13,0,22.14366523189873
FULL,63,pmfs_10_12,6,2,0.06545005005008342,1,1,1,1,0.005320258615493345,0.9458214931347484,0.9962348246188221,0.04084102798362088,0.0,pmfs_10_12,0,20.984627442108604
FULL,63,pmfs_10_12,7,3,1.8356441366032659,2,0,1,1,1.0508216638250563,0.178270786190231,0.32538876603967015,1.026885194192924,1.3416407864998745,pmfs_6_14,0,9.659381054789193
FULL,63,pmfs_10_12,8,0,0.150444644562997,1,1,1,1,0.029381109969541686,0.9633041871288357,0.9920575206978759,0.06468405138763361,0.0,pmfs_10_12,0,31.55457451921643
FULL,63,pmfs_10_12,9,1,2.4790449771376366,3,0,1,1,1.3121669479052114,0.7712505032277386,0.9533778828825216,0.4643444641742795,0.42426406871192923,pmfs_9_13,0,25.321362729985555
FULL,63,pmfs_10_12,10,2,0.050614251172067526,1,1,1,1,0.003941670702656719,0.9892662087768359,0.9967285061591691,0.022760525924523104,0.0,pmfs_10_12,0,41.88325148696265
FULL,63,pmfs_10_12,11,3,0.27801424919203654,1,1,1,1,0.07612557738651682,0.8204330032001014,0.9898498495997012,0.17507993544794953,0.0,pmfs_10_12,0,17.38334242185161
FULL,63,pmfs_10_12,12,0,0.5975932998328748,1,1,1,1,0.2865938859613195,0.7278134944570098,0.9834965393352478,0.2339871068614652,0.0,pmfs_10_12,0,38.857912542177786
FULL,63,pmfs_10_12,13,1,0.3555239732855302,1,1,1,1,0.13398672060585248,0.7523593364880405,0.9613549954686871,0.2595910901004629,0.0,pmfs_10_12,0,44.63522734546044
FULL,63,pmfs_10_12,14,2,0.032395341404946265,1,1,1,1,0.001427382878868677,0.9787853501783733,0.997765421844617,0.023567441840807158,0.0,pmfs_10_12,0,33.23333735693069
FULL,63,pmfs_10_12,15,3,0.26214288284856124,1,1,1,1,0.08571012146447077,0.8125681034949643,0.9901380544634648,0.19389103174574582,0.0,pmfs_10_12,0,22.574819911408383
FULL,64,pmfs_10_13,0,0,2.3865316476477556,2,0,1,1,1.5025786792426759,0.9449809395780826,0.9630983567831355,0.3234726730438134,0.30000000000000027,pmfs_10_14,0,13.913910636931428
FULL,64,pmfs_10_13,1,1,2.580666942801429,4,0,0,1,1.2089694390616992,0.8841611602705792,0.9992394866069944,0.32646909719941514,0.30000000000000027,pmfs_10_14,0,15.886454178840104
FULL,64,pmfs_10_13,2,2,25.335148328762394,62,0,0,0,1.653117571386867,0.8160082675582802,0.9893742621452313,0.38162003876618183,0.3000000000000007,pmfs_10_12,0,-15.489240683655705
FULL,64,pmfs_10_13,3,3,3.2640699658385586,5,0,0,1,1.2645561790334834,0.8922947146146674,0.9982059235013879,0.33524130508855615,0.30000000000000027,pmfs_10_14,0,7.8664485459702185
FULL,64,pmfs_10_13,4,0,1.5399961164090197,2,0,1,1,0.8153234409796094,0.6998560833409664,0.8841673439649745,0.4187357685022567,0.30000000000000027,pmfs_10_14,0,9.298186194164018
FULL,64,pmfs_10_13,5,1,2.5210402014631867,4,0,0,1,1.040624965445115,0.08214912261862471,0.1294609358227859,2.0204414324276168,2.8301943396169813,pmfs_2_18,0,58.147623482872696
FULL,64,pmfs_10_13,6,2,0.983631402558828,2,0,1,1,0.7235221829897411,0.9895937898026882,0.9998412374292647,0.19352292906328422,0.3000000000000007,pmfs_10_12,0,12.56090663069652
FULL,64,pmfs_10_13,7,3,4.665999192900076,6,0,0,0,1.69182290726406,0.9197783334606081,0.9898485889401311,0.33945911817511915,0.30000000000000027,pmfs_10_14,0,10.650594568085676
FULL,64,pmfs_10_13,8,0,0.9506287622015179,1,1,1,1,0.49310299613490916,0.4052298267972259,0.41757309870111187,1.4482805577898787,0.0,pmfs_10_13,0,20.421086665767135
FULL,64,pmfs_10_13,9,1,1.9780780167271104,3,0,1,1,0.9224637985290662,0.14481045941488957,0.2326274767366872,1.8738980173479896,2.8301943396169813,pmfs_2_18,0,46.88020219001059
FULL,64,pmfs_10_13,10,2,0.6592409469121421,1,1,1,1,0.407940736010719,0.9776898462136058,0.9998126182383996,0.15754948249696293,0.0,pmfs_10_13,0,12.259499607199194
FULL,64,pmfs_10_13,11,3,2.495589821505284,3,0,1,1,1.1890092968897976,0.9458769322219788,0.9960526982818015,0.30327500521014494,0.3000000000000007,pmfs_10_12,0,9.69774180476109
FULL,64,pmfs_10_13,12,0,2.3284353052235325,2,0,1,1,1.3627493074656505,0.9324067887002466,0.999066183562708,0.3007691609305572,0.3000000000000007,pmfs_10_12,0,7.320409424012254
FULL,64,pmfs_10_13,13,1,2.0263324784052053,3,0,1,1,1.1629440622311233,0.972525269006685,0.9971022839462178,0.27460469554843203,0.30000000000000027,pmfs_10_14,0,18.527072282227927
FULL,64,pmfs_10_13,14,2,9.165659674006207,31,0,0,0,1.2126503938625872,0.050609885311851496,0.060834361578923274,2.1334694797246097,1.7999999999999998,pmfs_4_13,0,29.457611217332342
FULL,64,pmfs_10_13,15,3,3.682957189510521,4,0,0,1,1.725134655807804,0.9767007894659205,0.9943420858634364,0.3088613853536274,0.30000000000000027,pmfs_10_14,0,13.668216709536967
FULL,65,pmfs_10_14,0,0,0.007951648121359511,1,1,1,1,8.182097620990092e-05,0.9947770740903806,0.9992457136739187,0.005121333450630419,0.0,pmfs_10_14,0,15.039485265623021
FULL,65,pmfs_10_14,1,1,0.3255680885930978,1,1,1,1,0.1373511919184276,0.9733010534034653,0.9997496652803827,0.12433203602288498,0.0,pmfs_10_14,0,10.548365807400918
FULL,65,pmfs_10_14,2,2,0.4755266229432813,1,1,1,1,0.21940640625710883,0.9564485453103351,0.9797910601344714,0.15761605588674327,0.0,pmfs_10_14,0,11.334388331938158
FULL,65,pmfs_10_14,3,3,0.052769514024634034,1,1,1,1,0.0034580442985240323,0.9673336560835076,0.9990764410438656,0.032157441378221574,0.0,pmfs_10_14,0,13.800522881684731
FULL,65,pmfs_10_14,4,0,0.014156228005591132,1,1,1,1,0.0002521255990094451,0.9950683797560675,0.9978836740495405,0.009002674095252537,0.0,pmfs_10_14,0,13.377464406088198
FULL,65,pmfs_10_14,5,1,0.17065812026509342,1,1,1,1,0.03186943128042241,0.9138535577282769,0.9934893776453856,0.09486850296618421,0.0,pmfs_10_14,0,12.391587581265382
FULL,65,pmfs_10_14,6,2,0.10848553303250874,1,1,1,1,0.014846880019495412,0.9623022669282266,0.9987500149960955,0.04749778279026641,0.0,pmfs_10_14,0,12.95476145497059
FULL,65,pmfs_10_14,7,3,0.23390385863717178,1,1,1,1,0.05394412766382817,0.8513507967610956,0.9983789080994232,0.12324649210043193,0.0,pmfs_10_14,0,11.168516851361854
FULL,65,pmfs_10_14,8,0,0.33148452695424524,1,1,1,1,0.10799401202475412,0.9579209345093344,0.9695563883241574,0.15015002752452972,0.0,pmfs_10_14,0,9.53276450545631
FULL,65,pmfs_10_14,9,1,0.6745284139975887,1,1,1,1,0.43973008776500855,0.9592894557927107,0.9979078893676134,0.2205565628299286,0.0,pmfs_10_14,0,11.335559279220286
FULL,65,pmfs_10_14,10,2,0.006306297490935364,1,1,1,1,5.304145378215441e-05,0.998566386935184,0.9996832234110562,0.002988803360886098,0.0,pmfs_10_14,0,14.607887042031667
FULL,65,pmfs_10_14,11,3,0.22851731166374378,1,1,1,1,0.052778737574892376,0.847221437824198,0.9979665071837795,0.13028798059849617,0.0,pmfs_10_14,0,10.995064737077481
FULL,65,pmfs_10_14,12,0,0.021458467395472525,1,1,1,1,0.0005340046341620885,0.9846651287323204,0.9998947236362115,0.012365940142125133,0.0,pmfs_10_14,0,12.870887771197388
FULL,65,pmfs_10_14,13,1,0.05644743413293085,1,1,1,1,0.004348575816850997,0.9853673203369699,0.9994318024808958,0.027295835926588536,0.0,pmfs_10_14,0,11.820791346049807
FULL,65,pmfs_10_14,14,2,0.04061610998765275,1,1,1,1,0.002089224805859713,0.9629615219234494,0.9993734653070845,0.027213030795731667,0.0,pmfs_10_14,0,12.515402857470576
FULL,65,pmfs_10_14,15,3,0.07230185674714207,1,1,1,1,0.005835580194973655,0.9591552229450575,0.9996546322427443,0.039183368511931244,0.0,pmfs_10_14,0,12.215289494677702
FULL,66,pmfs_10_15,0,0,1.217292322075901,2,0,1,1,0.7867049880731087,0.947879628290978,0.9787928949087428,0.26769923025536907,0.30000000000000027,pmfs_10_16,0,388.65173217289953
FULL,66,pmfs_10_15,1,1,8.606586186872693,27,0,0,0,1.3860209975666407,0.018676993525744638,0.6588923200198578,0.8926154165023925,0.6708203932499367,pmfs_9_13,0,-3.9991440693847284
FULL,66,pmfs_10_15,2,2,2.743914863683465,2,0,1,1,1.58501869081214,0.9865185426464818,0.9997641831172669,0.2879806926125193,0.30000000000000027,pmfs_10_16,0,173.35564794514738
FULL,66,pmfs_10_15,3,3,7.909254494303312,13,0,0,0,1.4993763334566195,0.9525076627782909,0.9984142404089068,0.4021044581348876,0.42426406871192857,pmfs_11_16,0,-4.0227622118661905
FULL,66,pmfs_10_15,4,0,6.971966277132218,11,0,0,0,1.3199874379095695,0.8341796646851556,0.9977988654691944,0.4329662103708749,0.42426406871192857,pmfs_11_16,0,0.765887890652273
FULL,66,pmfs_10_15,5,1,3.6555099776637547,3,0,1,1,1.822824036154457,0.9983538372341707,0.9990978412366711,0.2973611541591267,0.30000000000000027,pmfs_10_16,0,50.73580936464312
FULL,66,pmfs_10_15,6,2,0.5041620137271418,1,1,1,1,0.21960939209410513,0.7661118658712699,0.9912393922095457,0.21316090983265204,0.0,pmfs_10_15,0,615.5625576457127
FULL,66,pmfs_10_15,7,3,10.195790343923866,19,0,0,0,1.6476323602954392,0.9367498832501153,0.998964709684514,0.347620237683431,0.2999999999999994,pmfs_10_14,1,-9.963256568478524
FULL,66,pmfs_10_15,8,0,8.069529682130979,24,0,0,0,1.2526664706100388,0.1413263181626117,0.48503914939919024,0.951300795492522,1.2369316876852983,pmfs_6_14,0,-5.788750215073144
FULL,66,pmfs_10_15,9,1,0.40646508496601697,1,1,1,1,0.14798219694910264,0.8049851160291102,0.9648217969414313,0.2321626678983231,0.0,pmfs_10_15,0,491.32854348498364
FULL,66,pmfs_10_15,10,2,7.3758760987184875,23,0,0,0,1.1546560964404762,0.09490678234093106,0.5445479851364581,0.930789907812429,1.0816653826391966,pmfs_7_13,0,-3.6183569988960116
FULL,66,pmfs_10_15,11,3,8.153071145792914,25,0,0,0,1.4062027634988614,0.028073097825894285,0.153924723164369,1.2185651352710987,1.2369316876852983,pmfs_6_14,0,2.226487739147153
FULL,66,pmfs_10_15,12,0,4.653421242194656,5,0,0,1,1.7436969909244282,0.9737944714731923,0.9940812883841763,0.3235497977087011,0.30000000000000027,pmfs_10_16,0,26.466351259390137
FULL,66,pmfs_10_15,13,1,8.650866454661205,22,0,0,0,1.2872197929814577,0.00819941198952905,0.719224611576456,0.8979894748058629,0.9486832980505135,pmfs_7_14,0,0.04627074366980999
FULL,66,pmfs_10_15,14,2,7.51301141228082,10,0,0,0,1.4423876640774809,0.9777940780017653,0.9985104219904414,0.3842711826544105,0.42426406871192857,pmfs_11_16,0,-6.231762321505151
FULL,66,pmfs_10_15,15,3,3.216871555286631,2,0,1,1,1.780252612307236,0.9971481556321096,0.9996771091261235,0.2911368718259074,0.30000000000000027,pmfs_10_16,0,122.14689049218615
FULL,67,pmfs_10_16,0,0,3.9896721033853257,9,0,0,0,1.142894815693678,0.05476688223658445,0.3660960552671096,1.054431023126455,1.3416407864998738,pmfs_6_14,0,10.353998822315512
FULL,67,pmfs_10_16,1,1,5.573488083650727,7,0,0,0,1.6116539745958502,0.007397670673677861,0.8004728882601732,0.9952738519525376,0.9486832980505138,pmfs_9_13,0,10.387230420327654
FULL,67,pmfs_10_16,2,2,3.039038472085254,3,0,1,1,1.387192806370745,0.7171596622424009,0.9941121477798085,0.38423276269231155,0.2999999999999998,pmfs_11_16,0,12.904482492582678
FULL,67,pmfs_10_16,3,3,0.09674039445850102,1,1,1,1,0.013710983685653488,0.9254378394235383,0.9984218930275078,0.05737298203719262,0.0,pmfs_10_16,0,8.491257691239184
FULL,67,pmfs_10_16,4,0,0.09252910080403431,1,1,1,1,0.011948875089247801,0.9321048691146212,0.9977040962421133,0.05436952729140203,0.0,pmfs_10_16,0,7.404745132833151
FULL,67,pmfs_10_16,5,1,0.23749735041972464,1,1,1,1,0.05925660836611002,0.8861363486419055,0.9960410216731732,0.11099484483925792,0.0,pmfs_10_16,0,11.173708607433142
FULL,67,pmfs_10_16,6,2,2.5326868118582,6,0,0,0,0.9890986779659252,0.24340866485273902,0.35846435015928424,0.9490562591175395,1.2727922061357855,pmfs_7_13,0,13.773354437776176
FULL,67,pmfs_10_16,7,3,3.095516810140598,6,0,0,0,1.2252025441031313,0.7523309580541477,0.9392556584241138,0.45766014519936854,0.2999999999999998,pmfs_11_16,0,8.813839506865511
FULL,67,pmfs_10_16,8,0,1.5397891890860445,2,0,1,1,0.9649588540393774,0.8585245610671168,0.9752954494019153,0.33786295163921026,0.2999999999999998,pmfs_11_16,0,9.712985003685159
FULL,67,pmfs_10_16,9,1,4.649586032191065,7,0,0,0,1.3784369566078634,0.014083468509826839,0.62312974449103,1.0591920771254593,0.9486832980505138,pmfs_9_13,0,10.847194983996886
FULL,67,pmfs_10_16,10,2,2.5622293374981737,3,0,1,1,1.2445263573027863,0.9901985998294601,0.9943346534222073,0.3192399861334238,0.30000000000000027,pmfs_10_15,0,0.7787260207194162
FULL,67,pmfs_10_16,11,3,5.033432812150664,7,0,0,0,1.5498047272954865,0.14810743023438475,0.9251392461210026,0.6065858982944529,0.5999999999999996,pmfs_10_14,0,10.027667063564882
FULL,67,pmfs_10_16,12,0,0.07027497843480468,1,1,1,1,0.0060033268141762575,0.9849987558890702,0.9927817492788874,0.031172532010662432,0.0,pmfs_10_16,0,6.412660828242602
FULL,67,pmfs_10_16,13,1,0.1681743094008512,1,1,1,1,0.03671077522238364,0.9940554834783384,0.9996300214212149,0.053802288054141556,0.0,pmfs_10_16,0,8.507918069821663
FULL,67,pmfs_10_16,14,2,0.06173996539023907,1,1,1,1,0.004605252221070777,0.9672448606905973,0.9978356441571992,0.034125466002495726,0.0,pmfs_10_16,0,10.906535127435731
FULL,67,pmfs_10_16,15,3,0.05063426972022267,1,1,1,1,0.003154689921165299,0.985897891945676,0.998429438623104,0.02247333452172113,0.0,pmfs_10_16,0,6.937789709926653
FULL,68,pmfs_10_17,0,0,0.42477957954765344,1,1,1,1,0.1629406093687682,0.7257153485891377,0.8865421011169222,0.39261567851256285,0.0,pmfs_10_17,0,42.153965149159184
FULL,68,pmfs_10_17,1,1,1.3474349728986286,2,0,1,1,0.9681479987266712,0.9260621208584321,0.9300397058534142,0.3538468994536452,0.30000000000000027,pmfs_10_18,0,9.557761007541686
FULL,68,pmfs_10_17,2,2,0.7293105537552163,1,1,1,1,0.34379282268930844,0.7153105627499887,0.795885108810815,0.57571955842712,0.0,pmfs_10_17,0,5.48826936372774
FULL,68,pmfs_10_17,3,3,1.0109266151340384,1,1,1,1,0.5200514193158275,0.6449852687598898,0.6738963536144953,0.8152086568485808,0.0,pmfs_10_17,0,6.450224651468163
FULL,68,pmfs_10_17,4,0,0.6620491045910057,1,1,1,1,0.36384479506908796,0.9079453514955219,0.9211596345094105,0.337434409648952,0.0,pmfs_10_17,0,5.7527256672700755
FULL,68,pmfs_10_17,5,1,1.0501865060743216,2,0,1,1,0.6301715435689257,0.7270737674920957,0.7349366112848106,0.6812873940157872,0.30000000000000027,pmfs_10_18,0,9.588703940350783
FULL,68,pmfs_10_17,6,2,1.0384843156411687,2,0,1,1,0.6810270190035592,0.8633937209586527,0.941714782962862,0.395842035779826,0.42426406871192823,pmfs_9_16,0,14.354414643171333
FULL,68,pmfs_10_17,7,3,2.7411393686855585,2,0,1,1,1.7235912151809611,0.9863632053966562,0.9875270375958047,0.3039652012321191,0.30000000000000027,pmfs_10_18,0,13.534398807150374
FULL,68,pmfs_10_17,8,0,0.7758066070552232,1,1,1,1,0.39981182412657057,0.5897372574214612,0.596026522074232,0.9031944896368829,0.0,pmfs_10_17,0,9.053699624604922
