mode,candidate_id,source_sample,replica,source_x,source_y,score
persistent,quadtree_16_2_1_2,7,3,-2.5677700042724609375,-6.704959869384765625,0.709696651561748157507
persistent,quadtree_16_2_1_2,7,4,-2.5677700042724609375,-6.704959869384765625,0.709651808078835229622
persistent,quadtree_16_2_1_2,7,5,-2.5677700042724609375,-6.704959869384765625,0.709684451233278667972
persistent,quadtree_16_2_1_2,7,6,-2.5677700042724609375,-6.704959869384765625,0.709663409663202529099
persistent,quadtree_16_2_1_2,7,7,-2.5677700042724609375,-6.704959869384765625,0.709668294664545520184
resampled,quadtree_17_3_1_2,-1,0,nan,nan,0.709701850580167932384
fixed_center,quadtree_17_3_1_2,-1,0,-2.29999998211860656738,-6.68000006675720214844,0.709688170685312925338
resampled,quadtree_17_3_1_2,-1,1,nan,nan,0.709722318466980017716
fixed_center,quadtree_17_3_1_2,-1,1,-2.29999998211860656738,-6.68000006675720214844,0.709690955323169809111
resampled,quadtree_17_3_1_2,-1,2,nan,nan,0.70969759892850096982
fixed_center,quadtree_17_3_1_2,-1,2,-2.29999998211860656738,-6.68000006675720214844,0.709696060512799688496
resampled,quadtree_17_3_1_2,-1,3,nan,nan,0.709714486862664877117
fixed_center,quadtree_17_3_1_2,-1,3,-2.29999998211860656738,-6.68000006675720214844,0.709658079593007408111
resampled,quadtree_17_3_1_2,-1,4,nan,nan,0.709658207672773033324
fixed_center,quadtree_17_3_1_2,-1,4,-2.29999998211860656738,-6.68000006675720214844,0.70965501636001462009
resampled,quadtree_17_3_1_2,-1,5,nan,nan,0.709686538093293377424
fixed_center,quadtree_17_3_1_2,-1,5,-2.29999998211860656738,-6.68000006675720214844,0.709656879891259319965
resampled,quadtree_17_3_1_2,-1,6,nan,nan,0.709697729825582768897
fixed_center,quadtree_17_3_1_2,-1,6,-2.29999998211860656738,-6.68000006675720214844,0.709681539628138007437
resampled,quadtree_17_3_1_2,-1,7,nan,nan,0.709672337836906789391
fixed_center,quadtree_17_3_1_2,-1,7,-2.29999998211860656738,-6.68000006675720214844,0.709683327755530173064
persistent,quadtree_17_3_1_2,0,0,-2.36967515945434570312,-6.76621198654174804688,0.709694897198261340665
persistent,quadtree_17_3_1_2,0,1,-2.36967515945434570312,-6.76621198654174804688,0.709665899284702658776
persistent,quadtree_17_3_1_2,0,2,-2.36967515945434570312,-6.76621198654174804688,0.709669824439034811628
persistent,quadtree_17_3_1_2,0,3,-2.36967515945434570312,-6.76621198654174804688,0.709696357100131478576
persistent,quadtree_17_3_1_2,0,4,-2.36967515945434570312,-6.76621198654174804688,0.709648322965107275419
persistent,quadtree_17_3_1_2,0,5,-2.36967515945434570312,-6.76621198654174804688,0.709662349446282271525
persistent,quadtree_17_3_1_2,0,6,-2.36967515945434570312,-6.76621198654174804688,0.709669394333347766147
persistent,quadtree_17_3_1_2,0,7,-2.36967515945434570312,-6.76621198654174804688,0.709672173510675520362
persistent,quadtree_17_3_1_2,1,0,-2.35533618927001953125,-6.41406679153442382812,0.709734165407899339213
persistent,quadtree_17_3_1_2,1,1,-2.35533618927001953125,-6.41406679153442382812,0.709703899436831030256
persistent,quadtree_17_3_1_2,1,2,-2.35533618927001953125,-6.41406679153442382812,0.709703008142769134231
persistent,quadtree_17_3_1_2,1,3,-2.35533618927001953125,-6.41406679153442382812,0.709730198519529662839
persistent,quadtree_17_3_1_2,1,4,-2.35533618927001953125,-6.41406679153442382812,0.709687838133905789489
persistent,quadtree_17_3_1_2,1,5,-2.35533618927001953125,-6.41406679153442382812,0.709679432557472363149
persistent,quadtree_17_3_1_2,1,6,-2.35533618927001953125,-6.41406679153442382812,0.709719211250918781734
persistent,quadtree_17_3_1_2,1,7,-2.35533618927001953125,-6.41406679153442382812,0.709693283676273429031
persistent,quadtree_17_3_1_2,2,0,-2.16162037849426269531,-6.83599615097045898438,0.709697683840801544065
persistent,quadtree_17_3_1_2,2,1,-2.16162037849426269531,-6.83599615097045898438,0.709683185682400500161
persistent,quadtree_17_3_1_2,2,2,-2.16162037849426269531,-6.83599615097045898438,0.709699407488288580787
persistent,quadtree_17_3_1_2,2,3,-2.16162037849426269531,-6.83599615097045898438,0.709695793256717706403
persistent,quadtree_17_3_1_2,2,4,-2.16162037849426269531,-6.83599615097045898438,0.709667592108218799388
persistent,quadtree_17_3_1_2,2,5,-2.16162037849426269531,-6.83599615097045898438,0.709664067933379219696
persistent,quadtree_17_3_1_2,2,6,-2.16162037849426269531,-6.83599615097045898438,0.709651028311130858289
persistent,quadtree_17_3_1_2,2,7,-2.16162037849426269531,-6.83599615097045898438,0.709628001638145217448
persistent,quadtree_17_3_1_2,3,0,-2.43957591056823730469,-6.55437564849853515625,0.709736030854435467744
persistent,quadtree_17_3_1_2,3,1,-2.43957591056823730469,-6.55437564849853515625,0.709716829704847672149
persistent,quadtree_17_3_1_2,3,2,-2.43957591056823730469,-6.55437564849853515625,0.709695893386045486336
persistent,quadtree_17_3_1_2,3,3,-2.43957591056823730469,-6.55437564849853515625,0.709690022127936541679
persistent,quadtree_17_3_1_2,3,4,-2.43957591056823730469,-6.55437564849853515625,0.709650763139929591531
persistent,quadtree_17_3_1_2,3,5,-2.43957591056823730469,-6.55437564849853515625,0.709669363643728549884
persistent,quadtree_17_3_1_2,3,6,-2.43957591056823730469,-6.55437564849853515625,0.709691333859294578028
persistent,quadtree_17_3_1_2,3,7,-2.43957591056823730469,-6.55437564849853515625,0.709695798895165954961
persistent,quadtree_17_3_1_2,4,0,-2.15556693077087402344,-6.91342115402221679688,0.709687025546781020881
persistent,quadtree_17_3_1_2,4,1,-2.15556693077087402344,-6.91342115402221679688,0.70972119642877575798
persistent,quadtree_17_3_1_2,4,2,-2.15556693077087402344,-6.91342115402221679688,0.70967540737295825695
persistent,quadtree_17_3_1_2,4,3,-2.15556693077087402344,-6.91342115402221679688,0.709684061584486537168
persistent,quadtree_17_3_1_2,4,4,-2.15556693077087402344,-6.91342115402221679688,0.709653972441893124326
persistent,quadtree_17_3_1_2,4,5,-2.15556693077087402344,-6.91342115402221679688,0.70964721806848829038
persistent,quadtree_17_3_1_2,4,6,-2.15556693077087402344,-6.91342115402221679688,0.709648762019572024238
persistent,quadtree_17_3_1_2,4,7,-2.15556693077087402344,-6.91342115402221679688,0.709653505124353204043
persistent,quadtree_17_3_1_2,5,0,-2.1762905120849609375,-6.96330690383911132812,0.709696502339401746244
persistent,quadtree_17_3_1_2,5,1,-2.1762905120849609375,-6.96330690383911132812,0.709677123969891538043
persistent,quadtree_17_3_1_2,5,2,-2.1762905120849609375,-6.96330690383911132812,0.709668079678134819822
persistent,quadtree_17_3_1_2,5,3,-2.1762905120849609375,-6.96330690383911132812,0.70968478483252133847
persistent,quadtree_17_3_1_2,5,4,-2.1762905120849609375,-6.96330690383911132812,0.709666377278052021966
persistent,quadtree_17_3_1_2,5,5,-2.1762905120849609375,-6.96330690383911132812,0.70967989196984287303
persistent,quadtree_17_3_1_2,5,6,-2.1762905120849609375,-6.96330690383911132812,0.709664802703172754178
persistent,quadtree_17_3_1_2,5,7,-2.1762905120849609375,-6.96330690383911132812,0.70965928918638253222
persistent,quadtree_17_3_1_2,6,0,-2.27370452880859375,-6.849720001220703125,0.709691007852954085027
persistent,quadtree_17_3_1_2,6,1,-2.27370452880859375,-6.849720001220703125,0.709699862402710989395
persistent,quadtree_17_3_1_2,6,2,-2.27370452880859375,-6.849720001220703125,0.709682295588401079256
persistent,quadtree_17_3_1_2,6,3,-2.27370452880859375,-6.849720001220703125,0.709688524125446894026
persistent,quadtree_17_3_1_2,6,4,-2.27370452880859375,-6.849720001220703125,0.709654999030345635816
persistent,quadtree_17_3_1_2,6,5,-2.27370452880859375,-6.849720001220703125,0.709667731344257112164
persistent,quadtree_17_3_1_2,6,6,-2.27370452880859375,-6.849720001220703125,0.709688558707278231903
persistent,quadtree_17_3_1_2,6,7,-2.27370452880859375,-6.849720001220703125,0.709670008054634589821
persistent,quadtree_17_3_1_2,7,0,-2.26777029037475585938,-6.40495967864990234375,0.709732362268717393422
persistent,quadtree_17_3_1_2,7,1,-2.26777029037475585938,-6.40495967864990234375,0.709717782121318319208
persistent,quadtree_17_3_1_2,7,2,-2.26777029037475585938,-6.40495967864990234375,0.709732419723783873285
persistent,quadtree_17_3_1_2,7,3,-2.26777029037475585938,-6.40495967864990234375,0.709725982532528802986
persistent,quadtree_17_3_1_2,7,4,-2.26777029037475585938,-6.40495967864990234375,0.709669492454710372389
persistent,quadtree_17_3_1_2,7,5,-2.26777029037475585938,-6.40495967864990234375,0.709663634440093560318
persistent,quadtree_17_3_1_2,7,6,-2.26777029037475585938,-6.40495967864990234375,0.709691171689317352696
persistent,quadtree_17_3_1_2,7,7,-2.26777029037475585938,-6.40495967864990234375,0.709721036098794497539
resampled,quadtree_14_4_3_1,-1,0,nan,nan,0.709761552933519241607
fixed_center,quadtree_14_4_3_1,-1,0,-2.90000000596046447754,-6.5300000607967376709,0.709759899349086152058
resampled,quadtree_14_4_3_1,-1,1,nan,nan,0.709742694803670216993
fixed_center,quadtree_14_4_3_1,-1,1,-2.90000000596046447754,-6.5300000607967376709,0.709712164012289683493
resampled,quadtree_14_4_3_1,-1,2,nan,nan,0.709760087861020929701
fixed_center,quadtree_14_4_3_1,-1,2,-2.90000000596046447754,-6.5300000607967376709,0.709716989866110762621
resampled,quadtree_14_4_3_1,-1,3,nan,nan,0.709753252270026289094
fixed_center,quadtree_14_4_3_1,-1,3,-2.90000000596046447754,-6.5300000607967376709,0.70977357568031770608
resampled,quadtree_14_4_3_1,-1,4,nan,nan,0.70969366518653323857
fixed_center,quadtree_14_4_3_1,-1,4,-2.90000000596046447754,-6.5300000607967376709,0.709743852361428065692
resampled,quadtree_14_4_3_1,-1,5,nan,nan,0.709718412362023492773
fixed_center,quadtree_14_4_3_1,-1,5,-2.90000000596046447754,-6.5300000607967376709,0.709704042909795389477
resampled,quadtree_14_4_3_1,-1,6,nan,nan,0.709721137991070576373
fixed_center,quadtree_14_4_3_1,-1,6,-2.90000000596046447754,-6.5300000607967376709,0.709728585290455964054
resampled,quadtree_14_4_3_1,-1,7,nan,nan,0.709719501865514643363
fixed_center,quadtree_14_4_3_1,-1,7,-2.90000000596046447754,-6.5300000607967376709,0.709709000268331920115
persistent,quadtree_14_4_3_1,0,0,-3.10902547836303710938,-6.57310628890991210938,0.709767136519386556369
persistent,quadtree_14_4_3_1,0,1,-3.10902547836303710938,-6.57310628890991210938,0.709734300634273159575
persistent,quadtree_14_4_3_1,0,2,-3.10902547836303710938,-6.57310628890991210938,0.709741840423547684636
persistent,quadtree_14_4_3_1,0,3,-3.10902547836303710938,-6.57310628890991210938,0.709772549663680731187
persistent,quadtree_14_4_3_1,0,4,-3.10902547836303710938,-6.57310628890991210938,0.709721418768990814654
persistent,quadtree_14_4_3_1,0,5,-3.10902547836303710938,-6.57310628890991210938,0.709757411371551264097
persistent,quadtree_14_4_3_1,0,6,-3.10902547836303710938,-6.57310628890991210938,0.709725443652338215293
persistent,quadtree_14_4_3_1,0,7,-3.10902547836303710938,-6.57310628890991210938,0.70972722116809260686
persistent,quadtree_14_4_3_1,1,0,-3.06600904464721679688,-6.39703321456909179688,0.709776225376224138407
persistent,quadtree_14_4_3_1,1,1,-3.06600904464721679688,-6.39703321456909179688,0.709749410026009467701
persistent,quadtree_14_4_3_1,1,2,-3.06600904464721679688,-6.39703321456909179688,0.70976108950584596664
persistent,quadtree_14_4_3_1,1,3,-3.06600904464721679688,-6.39703321456909179688,0.709774990115250949021
persistent,quadtree_14_4_3_1,1,4,-3.06600904464721679688,-6.39703321456909179688,0.709737875508574464001
persistent,quadtree_14_4_3_1,1,5,-3.06600904464721679688,-6.39703321456909179688,0.70973217240733674384
persistent,quadtree_14_4_3_1,1,6,-3.06600904464721679688,-6.39703321456909179688,0.709729550826243853223
persistent,quadtree_14_4_3_1,1,7,-3.06600904464721679688,-6.39703321456909179688,0.709719475847933365536
persistent,quadtree_14_4_3_1,2,0,-2.48486089706420898438,-6.60799837112426757812,0.709740479428403489071
persistent,quadtree_14_4_3_1,2,1,-2.48486089706420898438,-6.60799837112426757812,0.709687858940710760401
persistent,quadtree_14_4_3_1,2,2,-2.48486089706420898438,-6.60799837112426757812,0.709697261290619108617
persistent,quadtree_14_4_3_1,2,3,-2.48486089706420898438,-6.60799837112426757812,0.709720403684707458816
persistent,quadtree_14_4_3_1,2,4,-2.48486089706420898438,-6.60799837112426757812,0.709644516276565503457
persistent,quadtree_14_4_3_1,2,5,-2.48486089706420898438,-6.60799837112426757812,0.709698630868261607046
persistent,quadtree_14_4_3_1,2,6,-2.48486089706420898438,-6.60799837112426757812,0.709656565627985585164
persistent,quadtree_14_4_3_1,2,7,-2.48486089706420898438,-6.60799837112426757812,0.709663354873567817332
persistent,quadtree_14_4_3_1,3,0,-3.31872773170471191406,-6.4671878814697265625,0.709771113823470113538
persistent,quadtree_14_4_3_1,3,1,-3.31872773170471191406,-6.4671878814697265625,0.709743566915241179275
persistent,quadtree_14_4_3_1,3,2,-3.31872773170471191406,-6.4671878814697265625,0.709744083244241391107
persistent,quadtree_14_4_3_1,3,3,-3.31872773170471191406,-6.4671878814697265625,0.709765709459957871768
persistent,quadtree_14_4_3_1,3,4,-3.31872773170471191406,-6.4671878814697265625,0.709700313697898733109
persistent,quadtree_14_4_3_1,3,5,-3.31872773170471191406,-6.4671878814697265625,0.709738316682339424922
persistent,quadtree_14_4_3_1,3,6,-3.31872773170471191406,-6.4671878814697265625,0.709726187531454656113
persistent,quadtree_14_4_3_1,3,7,-3.31872773170471191406,-6.4671878814697265625,0.70972233616639610797
persistent,quadtree_14_4_3_1,4,0,-2.46670007705688476562,-6.64671087265014648438,0.709704317891924896353
persistent,quadtree_14_4_3_1,4,1,-2.46670007705688476562,-6.64671087265014648438,0.709720168772703560852
persistent,quadtree_14_4_3_1,4,2,-2.46670007705688476562,-6.64671087265014648438,0.709692974860159847073
persistent,quadtree_14_4_3_1,4,3,-2.46670007705688476562,-6.64671087265014648438,0.709705198039964127107
persistent,quadtree_14_4_3_1,4,4,-2.46670007705688476562,-6.64671087265014648438,0.709639485226197281264
persistent,quadtree_14_4_3_1,4,5,-2.46670007705688476562,-6.64671087265014648438,0.70970287812445403432
persistent,quadtree_14_4_3_1,4,6,-2.46670007705688476562,-6.64671087265014648438,0.70968736054048230284
persistent,quadtree_14_4_3_1,4,7,-2.46670007705688476562,-6.64671087265014648438,0.709656036099379375218
persistent,quadtree_14_4_3_1,5,0,-2.52887105941772460938,-6.67165374755859375,0.709694826081092309644
persistent,quadtree_14_4_3_1,5,1,-2.52887105941772460938,-6.67165374755859375,0.709688910695035708948
persistent,quadtree_14_4_3_1,5,2,-2.52887105941772460938,-6.67165374755859375,0.709711230602191692337
persistent,quadtree_14_4_3_1,5,3,-2.52887105941772460938,-6.67165374755859375,0.709692041066602321284
persistent,quadtree_14_4_3_1,5,4,-2.52887105941772460938,-6.67165374755859375,0.709650540263523815646
persistent,quadtree_14_4_3_1,5,5,-2.52887105941772460938,-6.67165374755859375,0.709674532464614724514
persistent,quadtree_14_4_3_1,5,6,-2.52887105941772460938,-6.67165374755859375,0.709648305476703398944
persistent,quadtree_14_4_3_1,5,7,-2.52887105941772460938,-6.67165374755859375,0.709660995564417289825
persistent,quadtree_14_4_3_1,6,0,-2.82111358642578125,-6.61486005783081054688,0.709772086023191908538
persistent,quadtree_14_4_3_1,6,1,-2.82111358642578125,-6.61486005783081054688,0.709725475983530375431
persistent,quadtree_14_4_3_1,6,2,-2.82111358642578125,-6.61486005783081054688,0.709706419293480223116
persistent,quadtree_14_4_3_1,6,3,-2.82111358642578125,-6.61486005783081054688,0.709764187232513416893
persistent,quadtree_14_4_3_1,6,4,-2.82111358642578125,-6.61486005783081054688,0.709709692078673068014
persistent,quadtree_14_4_3_1,6,5,-2.82111358642578125,-6.61486005783081054688,0.709722968512857061785
persistent,quadtree_14_4_3_1,6,6,-2.82111358642578125,-6.61486005783081054688,0.70973645613478854202
persistent,quadtree_14_4_3_1,6,7,-2.82111358642578125,-6.61486005783081054688,0.709706544447814365983
persistent,quadtree_14_4_3_1,7,0,-2.803310394287109375,-6.39247989654541015625,0.709781877796834217162
persistent,quadtree_14_4_3_1,7,1,-2.803310394287109375,-6.39247989654541015625,0.709735666814326981566
persistent,quadtree_14_4_3_1,7,2,-2.803310394287109375,-6.39247989654541015625,0.709718685015337801892
persistent,quadtree_14_4_3_1,7,3,-2.803310394287109375,-6.39247989654541015625,0.709759219395808998868
persistent,quadtree_14_4_3_1,7,4,-2.803310394287109375,-6.39247989654541015625,0.709723758070216701192
persistent,quadtree_14_4_3_1,7,5,-2.803310394287109375,-6.39247989654541015625,0.709738485465086111118
persistent,quadtree_14_4_3_1,7,6,-2.803310394287109375,-6.39247989654541015625,0.709721838937280866198
persistent,quadtree_14_4_3_1,7,7,-2.803310394287109375,-6.39247989654541015625,0.709726338788639957644
resampled,quadtree_15_5_3_5,-1,0,nan,nan,0.709813956473096018495
fixed_center,quadtree_15_5_3_5,-1,0,-2.59999999403953552246,-5.63000002503395080566,0.709807711789312255726
resampled,quadtree_15_5_3_5,-1,1,nan,nan,0.709810732787692954919
fixed_center,quadtree_15_5_3_5,-1,1,-2.59999999403953552246,-5.63000002503395080566,0.70978772514678692689
resampled,quadtree_15_5_3_5,-1,2,nan,nan,0.709814546558692156873
fixed_center,quadtree_15_5_3_5,-1,2,-2.59999999403953552246,-5.63000002503395080566,0.709802772046136794802
resampled,quadtree_15_5_3_5,-1,3,nan,nan,0.709814967608292990962
fixed_center,quadtree_15_5_3_5,-1,3,-2.59999999403953552246,-5.63000002503395080566,0.709808512784899787919
resampled,quadtree_15_5_3_5,-1,4,nan,nan,0.709803972372110537784
fixed_center,quadtree_15_5_3_5,-1,4,-2.59999999403953552246,-5.63000002503395080566,0.709798032552217669723
resampled,quadtree_15_5_3_5,-1,5,nan,nan,0.709809732406663357644
fixed_center,quadtree_15_5_3_5,-1,5,-2.59999999403953552246,-5.63000002503395080566,0.709808546980662500106
resampled,quadtree_15_5_3_5,-1,6,nan,nan,0.709815093770214992463
fixed_center,quadtree_15_5_3_5,-1,6,-2.59999999403953552246,-5.63000002503395080566,0.70978962831376035225
