house,carrier_index,carrier_id,origin_i,origin_j,size_i,size_j,pmfs_grid_i,pmfs_grid_j,pmfs_x,pmfs_y,gaden_x_index,gaden_y_index,legal_height_count,legal_heights_m,placement_weight
H01,159,quadtree_20_8_2_2,20,8,2,2,20,8,-1.4000000953674316,-5.3299999237060547,61,25,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,159,quadtree_20_8_2_2,20,8,2,2,20,9,-1.4000000953674316,-5.0299997329711914,61,28,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,159,quadtree_20_8_2_2,20,8,2,2,21,8,-1.0999999046325684,-5.3299999237060547,64,25,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,159,quadtree_20_8_2_2,20,8,2,2,21,9,-1.0999999046325684,-5.0299997329711914,64,28,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,160,quadtree_20_10_2_2,20,10,2,2,20,10,-1.4000000953674316,-4.7300000190734863,61,31,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,160,quadtree_20_10_2_2,20,10,2,2,20,11,-1.4000000953674316,-4.4300003051757812,61,34,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,161,quadtree_20_12_2_2,20,12,2,2,20,12,-1.4000000953674316,-4.130000114440918,61,37,21,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002,
H01,161,quadtree_20_12_2_2,20,12,2,2,20,13,-1.4000000953674316,-3.8299999237060547,61,40,21,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002,
H01,162,quadtree_20_14_2_2,20,14,2,2,20,14,-1.4000000953674316,-3.5299997329711914,61,43,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,162,quadtree_20_14_2_2,20,14,2,2,20,15,-1.4000000953674316,-3.2300000190734863,61,46,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,162,quadtree_20_14_2_2,20,14,2,2,21,14,-1.0999999046325684,-3.5299997329711914,64,43,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,162,quadtree_20_14_2_2,20,14,2,2,21,15,-1.0999999046325684,-3.2300000190734863,64,46,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,163,quadtree_20_16_2_2,20,16,2,2,20,16,-1.4000000953674316,-2.929999828338623,61,49,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,163,quadtree_20_16_2_2,20,16,2,2,20,17,-1.4000000953674316,-2.630000114440918,61,52,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,164,quadtree_20_18_2_2,20,18,2,2,20,18,-1.4000000953674316,-2.3299999237060547,61,55,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,164,quadtree_20_18_2_2,20,18,2,2,20,19,-1.4000000953674316,-2.0299997329711914,61,58,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,165,quadtree_20_20_2_2,20,20,2,2,20,20,-1.4000000953674316,-1.7300000190734863,61,61,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,165,quadtree_20_20_2_2,20,20,2,2,20,21,-1.4000000953674316,-1.429999828338623,61,64,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,166,quadtree_20_22_2_2,20,22,2,2,20,22,-1.4000000953674316,-1.1299996376037598,61,67,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,166,quadtree_20_22_2_2,20,22,2,2,20,23,-1.4000000953674316,-0.82999992370605469,61,70,21,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002,
H01,167,quadtree_20_24_2_2,20,24,2,2,20,24,-1.4000000953674316,-0.52999973297119141,61,73,21,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002,
H01,167,quadtree_20_24_2_2,20,24,2,2,20,25,-1.4000000953674316,-0.23000001907348633,61,76,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,167,quadtree_20_24_2_2,20,24,2,2,21,25,-1.0999999046325684,-0.23000001907348633,64,76,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,168,quadtree_20_26_2_2,20,26,2,2,20,26,-1.4000000953674316,0.070000171661376953,61,79,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,168,quadtree_20_26_2_2,20,26,2,2,20,27,-1.4000000953674316,0.36999988555908203,61,82,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,168,quadtree_20_26_2_2,20,26,2,2,21,26,-1.0999999046325684,0.070000171661376953,64,79,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
H01,168,quadtree_20_26_2_2,20,26,2,2,21,27,-1.0999999046325684,0.36999988555908203,64,82,29,-0.66899999999999982;-0.56899999999999995;-0.46899999999999986;-0.36899999999999988;-0.26899999999999991;-0.16899999999999982;-0.068999999999999839;0.031000000000000139;0.13100000000000023;0.23100000000000009;0.33100000000000018;0.43100000000000027;0.53100000000000014;0.63100000000000023;0.73100000000000009;0.83100000000000018;0.93100000000000027;1.0310000000000004;1.131;1.2310000000000001;1.3310000000000002;1.4310000000000003;1.5310000000000004;1.6310000000000004;1.7310000000000001;1.8310000000000002;1.9310000000000003;2.0310000000000006;2.1310000000000002,
