wind_id,lag_s,p10,q1,median,q3,p90
W_slow,8.4,0.7665023939700091,1.5003169236861615,1.973790461846686,2.4163509463116837,2.874328661588052
W_slow,8.6,0.817295355932959,1.5261631854792634,1.9857587749994678,2.3992748469007665,2.891975149908515
W_slow,8.8,0.8934232354832314,1.5688577629715605,2.0073191736496345,2.4099197177183154,2.909851934190579
W_slow,9.0,0.951667137241435,1.58337712805482,2.0041740050170627,2.4133811569089434,2.8947470520243366
W_slow,9.200000000000001,1.004485605295332,1.5650459231517078,2.0186049386467304,2.3968160311719213,2.9154025798440397
W_slow,9.4,1.0487311746500918,1.6069755931703784,2.018941942832173,2.399667193537128,2.9293829358799535
W_slow,9.600000000000001,1.085607901813261,1.6043795570882364,2.023985567907942,2.3723764611417804,2.9422505113046413
W_slow,9.8,1.1124581251711232,1.5874158677358565,2.0394356677183727,2.3842913106294095,2.934754930157744
W_slow,10.0,1.1281489700349068,1.6260382192053169,2.0284074297338153,2.391703393202704,2.931925068389193
W_altfast,-10.0,1.6701354092415908,1.9259220437700497,2.277856999730755,3.2224693533417774,4.03958800346606
W_altfast,-9.8,1.675013858021543,1.9187151813744818,2.2802092069933853,3.189117998484626,4.0218325204122385
W_altfast,-9.600000000000001,1.6902969205036082,1.9038316540973426,2.2914711982994556,3.1841679415039503,3.9834251577565447
W_altfast,-9.4,1.7170131791143923,1.9179380314717962,2.2815189644817444,3.132606501684254,3.951382588115393
W_altfast,-9.200000000000001,1.7264568110549199,1.9392306218357422,2.2870943287710244,3.102958806504456,3.939476507391582
W_altfast,-9.0,1.7170674092036966,1.9318008915467983,2.2799146901419265,3.087235988806582,3.9222033544114283
W_altfast,-8.8,1.71720857697848,1.957889657947966,2.277492017448939,3.0719527800306907,3.88119593906542
W_altfast,-8.6,1.7146519187873313,1.9579466329659243,2.267297373426882,3.0237261992602127,3.8379776445257865
W_altfast,-8.4,1.7570250639401,1.9617767290272976,2.2367082665648965,2.99708079537751,3.7809570256457006
W_altfast,-8.200000000000001,1.7621849733584154,1.9636805294106443,2.254796640582204,2.926193394997872,3.738481656863328
W_altfast,-8.0,1.7580516234641235,1.975822121214493,2.240495460136228,2.872547551921537,3.7005116573078003
W_altfast,-7.800000000000001,1.7352852877803788,1.9806869532708253,2.2605164953128276,2.8449119268477,3.6553409104078054
W_altfast,-7.6000000000000005,1.7643942817424285,1.9579185487858255,2.2757542346023367,2.8323564446832905,3.6065215468374063
W_altfast,-7.4,1.7463918649169146,1.9319677797991783,2.2631420330416896,2.8174546039914,3.560915740105431
W_altfast,-7.2,1.7315150088481897,1.9429014956280974,2.2401029023325556,2.843418572667103,3.5259692061573826
W_altfast,-7.0,1.7384561335730002,1.9233286349278678,2.2435549234506382,2.8289875976233407,3.4858823515148982
W_altfast,-6.800000000000001,1.7478974465877992,1.9233056671662405,2.231653901780653,2.8210276620356662,3.4411395562395866
W_altfast,-6.6000000000000005,1.7497391859026188,1.9199457702942562,2.2074721045183585,2.8169259775366022,3.404800949415501
W_altfast,-6.4,1.7352832919232624,1.922215959063741,2.1820009205435023,2.807219677012277,3.348266459327834
W_altfast,-6.2,1.7227512407219077,1.9254303335223393,2.186961790392673,2.8240814830631535,3.3023685854897114
W_altfast,-6.0,1.7176686762563516,1.921669108532477,2.1719968705408474,2.8128957081378054,3.245644249354611
